tier,bmi,prob,ci_low,ci_high
Low,15.431517934434869,0.3444137173526408,0.2566863569595423,0.43214107774573934
Low,15.580103271447758,0.34276290585834485,0.255685596783826,0.4298402149328637
Low,15.728688608460649,0.34111576067931276,0.2546837227365941,0.4275477986220314
Low,15.877273945473538,0.3394723128117445,0.25368068359439866,0.42526394202909035
Low,16.02585928248643,0.3378325929362156,0.25267642843686644,0.42298875743556474
Low,16.17444461949932,0.3361966314159802,0.25167090668039593,0.4207223561515645
Low,16.323029956512208,0.33456445829532594,0.250664068113178,0.4184648484774739
Low,16.471615293525097,0.3329361032979817,0.24965586293157477,0.4162163436643886
Low,16.62020063053799,0.33131159582557784,0.24864624177786307,0.4139769498732926
Low,16.76878596755088,0.3296909649561605,0.24763515577937392,0.41174677413294714
Low,16.91737130456377,0.32807423944275727,0.2466225565890364,0.4095259222964781
Low,17.06595664157666,0.3264614477119965,0.2456083964273288,0.40731449899666416
Low,17.21454197858955,0.32485261786277947,0.2445926281256673,0.40511260759989165
Low,17.36312731560244,0.32324777766500534,0.24357520517120365,0.402920350158807
Low,17.51171265261533,0.32164695455834885,0.2425560817530572,0.4007378273636405
Low,17.66029798962822,0.32005017565109084,0.24153521280996,0.3985651384922217
Low,17.80888332664111,0.3184574677190017,0.24051255407930366,0.3964023813586997
Low,17.957468663654,0.3168688572042771,0.23948806214757823,0.39424965226097597
Low,18.10605400066689,0.31528437021452665,0.2384616945021692,0.3921070459268841
Low,18.25463933767978,0.31370403252181506,0.2374334095844891,0.389974655459141
Low,18.40322467469267,0.3121278695617551,0.2364031668444012,0.38785257227910896
Low,18.551810011705562,0.3105559064326536,0.23537092679589994,0.3857408860694072
Low,18.70039534871845,0.30898816789470923,0.23433665107398155,0.3836396847154369
Low,18.84898068573134,0.3074246783692619,0.23330030249266065,0.38154905424586316
Low,18.99756602274423,0.3058654619380948,0.2322618451040564,0.37946907877213315
Low,19.14615135975712,0.3043105423427871,0.23122124425847038,0.37739984042710384
Low,19.294736696770013,0.3027599429841187,0.2301784666653786,0.37534141930285875
Low,19.443322033782902,0.30121368692152667,0.22913348045523968,0.37329389338781366
Low,19.59190737079579,0.29967179687261164,0.2280862552420136,0.3712573385032097
Low,19.74049270780868,0.2981342952126959,0.2270367621862859,0.36923182823910594
Low,19.889078044821574,0.2966012039744317,0.22598497405887188,0.3672174338899915
Low,20.037663381834463,0.2950725448474602,0.22493086530477052,0.3652142243901499
Low,20.186248718847352,0.2935483391781203,0.22387441210733233,0.36322226624890824
Low,20.33483405586024,0.2920286079692077,0.22281559245248714,0.36124162348592825
Low,20.48341939287313,0.29051337187978254,0.22175438619288163,0.35927235756668346
Low,20.632004729886024,0.28900265122502816,0.22069077511175303,0.35731452733830327
