bmi,comparison,diff,ci_low,ci_high
15.431517934434869,High-Low,0.045046685582613794,-0.1481922979895745,0.2382856691548021
15.431517934434869,High-Mid,0.03229998782056234,-0.10951037204020189,0.17411034768132658
15.580103271447758,High-Low,0.04608821316172795,-0.1408840434919526,0.2330604698154085
15.580103271447758,High-Mid,0.033033938874123564,-0.10407096653153775,0.17013884427978487
15.728688608460649,High-Low,0.04708382338956446,-0.1334858871036474,0.22765353388277632
15.728688608460649,High-Mid,0.03373442152769837,-0.09857218917033111,0.16604103222572786
15.877273945473538,High-Low,0.04803264310346392,-0.1260363514228411,0.22210163762976892
15.877273945473538,High-Mid,0.03440089676617894,-0.09304274286784497,0.16184453640020285
16.02585928248643,High-Low,0.048934083807906315,-0.11857234999295843,0.21644051760877106
16.02585928248643,High-Mid,0.03503303076891204,-0.08751000430059953,0.1575760658384236
16.17444461949932,High-Low,0.04978782321487166,-0.11112902595226584,0.21070467238200916
16.17444461949932,High-Mid,0.035630680532384135,-0.08199991331199667,0.15326127437676496
16.323029956512208,High-Low,0.05059378553305724,-0.10373962892199953,0.204927199988114
16.323029956512208,High-Mid,0.03619387869668289,-0.07653689227167099,0.14892464966503677
16.471615293525097,High-Low,0.05135212096898564,-0.09643542694307577,0.19913966888104706
16.471615293525097,High-Mid,0.03672281791742937,-0.07114379260655998,0.14458942844141873
16.62020063053799,High-Low,0.052063184857559675,-0.08924564978353025,0.1933720194986496
16.62020063053799,High-Mid,0.037217835088247914,-0.06584186538477653,0.14027753556127237
16.76878596755088,High-Low,0.05272751679072116,-0.08219745953600177,0.18765249311744409
16.76878596755088,High-Mid,0.03767939568019618,-0.06065075257249655,0.13600954393288892
16.91737130456377,High-Low,0.053345820062548205,-0.07531594408477638,0.18200758420987279
16.91737130456377,High-Mid,0.038108078425411473,-0.0555884953759794,0.13180465222680235
17.06595664157666,High-Low,0.05391894169906197,-0.0686241287246015,0.17646201212272544
17.06595664157666,High-Mid,0.03850456053376039,-0.050671555907782634,0.12768067697530341
17.21454197858955,High-Low,0.05444785329255117,-0.06214300094347436,0.1710387075285767
17.21454197858955,High-Mid,0.038869603594471,-0.0459148482646663,0.1236540554536083
17.36312731560244,High-Low,0.05493363281443012,-0.055891543133395755,0.165758808762256
17.36312731560244,High-Mid,0.03920404028032021,-0.04133177496844814,0.11973985552908856
17.51171265261533,High-Low,0.0553774475382664,-0.0498867677769986,0.1606416628535314
17.51171265261533,High-Mid,0.03950876194044406,-0.0369342646060358,0.11595178848692392
17.66029798962822,High-Low,0.05578053816617329,-0.044143749508129854,0.15570482584047643
17.66029798962822,High-Mid,0.039784707139557784,-0.03273280643462641,0.11230222071374198
17.80888332664111,High-Low,0.056144204217528915,-0.03867564842747237,0.1509640568625302
17.80888332664111,High-Mid,0.04003285117646682,-0.02873647774055585,0.10880218009348949
17.957468663654,High-Low,0.05646979070908292,-0.03349371927782108,0.14643330069598692
17.957468663654,High-Mid,0.040254196593241365,-0.024952959933947208,0.10546135312042994
18.10605400066689,High-Low,0.056758676129875674,-0.02860730170064074,0.1421246539603921
18.10605400066689,High-Mid,0.040449764668227695,-0.021388539838288805,0.1022880691747442
18.25463933767978,High-Low,0.057012261692881205,-0.024023787999335897,0.13804831138509832
18.25463933767978,High-Mid,0.04062058787101208,-0.0180480935369498,0.09928926927897397
18.40322467469267,High-Low,0.057231961827635236,-0.01974856683525135,0.1342124904905218
18.40322467469267,High-Mid,0.040767703245315146,-0.014935051622527576,0.09647045811315787
18.551810011705562,High-Low,0.057419195864031214,-0.015784944255472236,0.13062333598353465
18.551810011705562,High-Mid,0.04089214667631663,-0.012051346890360005,0.09383564024299326
18.70039534871845,High-Low,0.05757538084660718,-0.012134047454278249,0.12728480914749263
18.70039534871845,High-Mid,0.040994947991812414,-0.009397348467886583,0.09138724445151142
18.84898068573134,High-Low,0.057701925410666044,-0.00879472152890963,0.12419857235024172
18.84898068573134,High-Mid,0.04107712684159576,-0.006971789949778873,0.08912604363297039
18.99756602274423,High-Low,0.05780022464609463,-0.005763434687681104,0.12136388397987037
18.99756602274423,High-Mid,0.04113968929626399,-0.004771702933390125,0.08705108152591812
19.14615135975712,High-Low,0.057871655871439,-0.0030342119822634045,0.1187775237251414
19.14615135975712,High-Mid,0.04118362510498824,-0.0027923707393567587,0.08515962094933324
19.294736696770013,High-Low,0.05791757523931634,-0.0005986204060053554,0.11643377088463805
19.294736696770013,High-Mid,0.041209905551418735,-0.001027319127378662,0.08344713023021613
19.443322033782902,High-Low,0.05793931509429412,0.0015541722184049256,0.11432445797018331
19.443322033782902,High-Mid,0.041219481847579065,0.0005316395142964878,0.08190732418086163
19.59190737079579,High-Low,0.057938182005662364,0.003437246739834657,0.11243911727149007
19.59190737079579,High-Mid,0.04121328400713714,0.0018942954443386117,0.08053227256993567
19.74049270780868,High-Low,0.05791545539981696,0.005065681671292344,0.11076522912834158
19.74049270780868,High-Mid,0.041192220141629265,0.0030718578441291666,0.07931258243912936
19.889078044821574,High-Low,0.057872386720043745,0.006456204973891273,0.10928856846619622
19.889078044821574,High-Mid,0.04115717612591169,0.004076700614436934,0.07823765163738644
20.037663381834463,High-Low,0.05781019904514101,0.007626765202336704,0.1079936328879453
20.037663381834463,High-Mid,0.041109015582168396,0.0049220499523956185,0.07729598121194117
20.186248718847352,High-Low,0.057730087102395355,0.008596050122484752,0.10686412408230596
20.186248718847352,High-Mid,0.04104858013511059,0.005621634388606182,0.07647552588161499
20.33483405586024,High-Low,0.057633217614775745,0.009382988178171646,0.10588344705137984
20.33483405586024,High-Mid,0.04097668989445491,0.006189323201364776,0.07576405658754504
20.48341939287313,High-Low,0.05752072992673429,0.010006269726487348,0.10503519012698123
20.48341939287313,High-Mid,0.04089414412429532,0.00663878013549405,0.07514950811309659
20.632004729886024,High-Low,0.05739373685759103,0.010483920841226999,0.10430355287395505
20.632004729886024,High-Mid,0.04080172206250904,0.006983156216816118,0.07462028790820197
20.780590066898913,High-Low,0.05725332573606806,0.010832954123013494,0.10367369734912263
20.780590066898913,High-Mid,0.040700183856828775,0.007234839243563003,0.07416552847009455
20.929175403911803,High-Low,0.05710055957406063,0.011069110520600167,0.10313200862752109
20.929175403911803,High-Mid,0.04059027158761497,0.007405269863550966,0.07377527331167896
21.077760740924692,High-Low,0.05693647834214233,0.011206695839234282,0.10266626084505037
21.077760740924692,High-Mid,0.04047271035065064,0.007504826609076788,0.0734405940922245
21.226346077937585,High-Low,0.056762100313563046,0.011258507011205073,0.10226569361592103
21.226346077937585,High-Mid,0.040348209376443456,0.0075427760357588275,0.07315364271712808
21.374931414950474,High-Low,0.056578423447590453,0.011235837159980368,0.10192100973520055
21.374931414950474,High-Mid,0.04021746316552188,0.007527279782494602,0.07290764654854917
21.523516751963363,High-Low,0.05638642678693939,0.011148545101882602,0.10162430847199619
21.523516751963363,High-Mid,0.04008115262207168,0.007465447988371697,0.07269685725577166
21.672102088976253,High-Low,0.056187071847728864,0.011005173802596163,0.10136896989286157
21.672102088976253,High-Mid,0.03993994617093516,0.007363427762629576,0.07251646457924074
21.820687425989142,High-Low,0.05598130398388712,0.01081310281925791,0.10114950514851634
21.820687425989142,High-Mid,0.0397945008455286,0.007226515842404753,0.07236248584865246
21.96927276300203,High-Low,0.055770053711188095,0.0105787212788973,0.10096138614347888
21.96927276300203,High-Mid,0.039645463336576814,0.007059285723790332,0.0722316409493633
22.117858100014924,High-Low,0.05555423797915393,0.010307609948110197,0.10080086601019767
22.117858100014924,High-Mid,0.03949347099376249,0.0068657210346203396,0.07212122095290464
22.266443437027814,High-Low,0.05533476138188548,0.010004723070692084,0.10066479969307887
22.266443437027814,High-Mid,0.039339152774410135,0.006649348468790478,0.07202895708002979
22.415028774040703,High-Low,0.05511251730150257,0.009674562670843961,0.10055047193216118
22.415028774040703,High-Mid,0.039183130135197475,0.006413365067025716,0.07195289520336923
22.563614111053596,High-Low,0.054888388980281644,0.009321339835320172,0.10045543812524312
22.563614111053596,High-Mid,0.03902601786459842,0.006160755936428529,0.0718912797927683
22.712199448066485,High-Low,0.05466325051977472,0.008949119068642965,0.10037738197090648
22.712199448066485,High-Mid,0.03886842485532377,0.005894399633036368,0.07184245007761117
22.860784785079375,High-Low,0.05443796780719118,0.008561943171452958,0.1003139924429294
22.860784785079375,High-Mid,0.03871095481744419,0.0056171593984737644,0.07180475023641461
23.009370122092264,High-Low,0.05421339937111874,0.00816393724810547,0.10026286149413202
23.009370122092264,High-Mid,0.03855420693414702,0.005331959264018894,0.07177645460427515
23.157955459105153,High-Low,0.053990397170265325,0.007759391430139817,0.10022140291039083
23.157955459105153,High-Mid,0.03839877646321338,0.005041844732354764,0.071755708194072
23.306540796118043,High-Low,0.05376980732031139,0.007352822724452562,0.10018679191617022
23.306540796118043,High-Mid,0.03824525528829609,0.0047500283323205356,0.07174048224427164
23.455126133130936,High-Low,0.053552470765199256,0.006949017067543112,0.1001559244628554
23.455126133130936,High-Mid,0.03809423242494542,0.00445992082178906,0.07172854402810178
23.603711470143825,High-Low,0.05333922390022994,0.006553053192967027,0.10012539460749284
23.603711470143825,High-Mid,0.03794629448706294,0.004175149190486928,0.07171743978363895
23.752296807156714,High-Low,0.05313089915522168,0.006170310298694602,0.10009148801174875
23.752296807156714,High-Mid,0.03780202612007855,0.003899562888015559,0.07170448935214153
23.900882144169607,High-Low,0.05292832554669252,0.005806461736794388,0.10005018935659066
23.900882144169607,High-Mid,0.03766201040763867,0.0036372298737863407,0.071686790941491
24.049467481182496,High-Low,0.05273232920858367,0.005467457045765442,0.0999972013714019
24.049467481182496,High-Mid,0.037526829258970884,0.0033924241585994996,0.07166123435934227
24.198052818195386,High-Low,0.05254373391144035,0.00515949461741453,0.09992797320546618
24.198052818195386,High-Mid,0.03739706378436186,0.003169606489835372,0.07162452107888835
24.346638155208275,High-Low,0.052363361580217926,0.0048889871509751395,0.09983773600946072
24.346638155208275,High-Mid,0.03727329466634566,0.0029733997343587837,0.07157318959833253
24.495223492221164,High-Low,0.05219203282100343,0.004662521816013371,0.09972154382599349
24.495223492221164,High-Mid,0.03715610253426893,0.002808560348372166,0.0715036447201657
24.643808829234054,High-Low,0.052030567466932964,0.0044868167416263,0.09957431819223964
24.643808829234054,High-Mid,0.037046068349872285,0.0026799471050784063,0.07141218959466616
24.792394166246947,High-Low,0.051879785153450875,0.004368675089905086,0.09939089521699666
24.792394166246947,High-Mid,0.036943773811409175,0.0025924879914714857,0.07129505963134686
24.940979503259836,High-Low,0.051740505932828695,0.004314937569548594,0.0991660742961088
24.940979503259836,High-Mid,0.03684980178363667,0.0025511458941465115,0.07114845767312683
25.089564840272725,High-Low,0.05161353238189359,0.004332240441860959,0.09889482432192623
25.089564840272725,High-Mid,0.0367647236967934,0.002560743994286012,0.07096870339930078
25.23815017728562,High-Low,0.05149926407993527,0.004422918300370775,0.09857560985949976
25.23815017728562,High-Mid,0.03668882802013784,0.0026230108309028624,0.07075464520937283
25.386735514298508,High-Low,0.051397707319466635,0.0045849801723273145,0.09821043446660596
25.386735514298508,High-Mid,0.03662212669067594,0.002736557276591091,0.07050769610476079
25.535320851311397,High-Low,0.05130884969423627,0.004815999774145631,0.09780169961432691
25.535320851311397,High-Mid,0.036564618675874516,0.002899678323875575,0.07022955902787345
25.683906188324286,High-Low,0.051232676241900366,0.005113318461099817,0.09735203402270091
25.683906188324286,High-Mid,0.03651630134373257,0.0031104993065035474,0.0699221033809616
25.832491525337176,High-Low,0.051169169504662215,0.005474075642405991,0.09686426336691845
25.832491525337176,High-Mid,0.03647717051370025,0.0033669977731080394,0.06958734325429247
25.981076862350065,High-Low,0.051118309592029204,0.005895234304604931,0.09634138487945348
25.981076862350065,High-Mid,0.0364472205090558,0.0036670218074533814,0.06922741921065823
26.129662199362958,High-Low,0.05108007424561872,0.006373602479967565,0.09578654601126987
26.129662199362958,High-Mid,0.036426444210681974,0.004008305399236321,0.06884458302212762
26.278247536375847,High-Low,0.05105443890594802,0.006905851368974168,0.09520302644292186
26.278247536375847,High-Mid,0.03641483311218752,0.004388481377914595,0.06844118484646045
26.426832873388737,High-Low,0.05104137678113799,0.007488530726550653,0.09459422283572533
26.426832873388737,High-Mid,0.0364123773763137,0.004805092350970715,0.06801966240165669
26.57541821040163,High-Low,0.05104085891746232,0.008118082047013642,0.093963635787911
26.57541821040163,High-Mid,0.03641906589257077,0.005255600034660274,0.06758253175048126
26.72400354741452,High-Low,0.05105285427167114,0.00879085002908421,0.09331485851425807
26.72400354741452,High-Mid,0.03643488633604436,0.005737393327293557,0.06713237934479516
26.872588884427408,High-Low,0.0510773297850175,0.009503092767412222,0.09265156680262278
26.872588884427408,High-Mid,0.03645982522731417,0.006247795450624424,0.06667185500400391
27.021174221440297,High-Low,0.05111425045891699,0.010250991098575975,0.09197750981925801
27.021174221440297,High-Mid,0.03649386799342885,0.00678407047250093,0.06620366551435677
27.169759558453187,High-Low,0.05116357943216557,0.011030657525547584,0.09129650133878356
27.169759558453187,High-Mid,0.0365369990298767,0.00734342952206354,0.06573056853768985
27.318344895466076,High-Low,0.05122527805964608,0.011838145153396457,0.0906124109658957
27.318344895466076,High-Mid,0.036589201763496976,0.007923037016309656,0.0652553665106843
27.466930232478965,High-Low,0.051299305992447725,0.012669457088344993,0.08992915489655046
27.466930232478965,High-Mid,0.03665045871627323,0.008520017232103053,0.06478090020044341
27.61551556949186,High-Low,0.05138562125932816,0.013520556779688712,0.0892506857389676
27.61551556949186,High-Mid,0.03672075156995225,0.009131461578924856,0.06431004156097964
27.764100906504748,High-Low,0.05148418034944405,0.014387379815889202,0.0885809808829989
27.764100906504748,High-Mid,0.0368000612314337,0.00975443695204158,0.06384568551082583
27.91268624351764,High-Low,0.0515949382962787,0.01526584771766671,0.0879240288748907
27.91268624351764,High-Mid,0.036888367898873814,0.010385995569878556,0.06339074022786907
28.06127158053053,High-Low,0.05171784876269289,0.01615188429549897,0.08728381322988682
28.06127158053053,High-Mid,0.03698565112844887,0.0110231867182892,0.06294811553860855
28.20985691754342,High-Low,0.05185286412702883,0.01704143514804886,0.0866642931060088
28.20985691754342,High-Mid,0.037091889901725045,0.011663070831644806,0.06252070897180528
28.35844225455631,High-Low,0.051999935570195194,0.0179304908610148,0.08606938027937558
28.35844225455631,High-Mid,0.037207062693582094,0.012302736328383232,0.062111389058780955
28.507027591569198,High-Low,0.05215901316366217,0.018815114409842362,0.08550291191748198
28.507027591569198,High-Mid,0.037331147540637905,0.012939319577242248,0.061722975504033564
28.655612928582087,High-Low,0.05233004595829768,0.019691473160833875,0.08496861875576149
28.655612928582087,High-Mid,0.03746412211012498,0.013570028289563364,0.0613582159306866
28.804198265594977,High-Low,0.05251298207397506,0.020555875689514724,0.0844700884584354
28.804198265594977,High-Mid,0.03760596376916825,0.014192168502623809,0.06101975903571269
28.95278360260787,High-Low,0.052707768789884535,0.02140481338164131,0.08401072419812776
28.95278360260787,High-Mid,0.037756649654416136,0.014803175130832295,0.06071012417799998
29.10136893962076,High-Low,0.052914352635481415,0.022235006445718093,0.08359369882524474
29.10136893962076,High-Mid,0.03791615674197918,0.015400645812209849,0.06043166767174851
29.24995427663365,High-Low,0.05313267948200551,0.023043453551224818,0.08322190541278619
29.24995427663365,High-Mid,0.03808446191762893,0.015982377470785875,0.06018654636447199
29.39853961364654,High-Low,0.0533626946345071,0.023827483832735523,0.08289790543627867
29.39853961364654,High-Mid,0.03826154204721527,0.016546404665673083,0.05997667942875745
29.54712495065943,High-Low,0.05360434292431637,0.024584809502810796,0.08262387634582195
29.54712495065943,High-Mid,0.038447374047257704,0.01709103843168437,0.05980370966283104
29.69571028767232,High-Low,0.053857568801895045,0.025313576849032123,0.08240156075475796
29.69571028767232,High-Mid,0.038641934955671586,0.0176149039738123,0.05966896593753088
29.84429562468521,High-Low,0.054122316430009254,0.026012413020375925,0.08223221983964259
29.84429562468521,High-Mid,0.038845202002588564,0.018116975308543087,0.05957342869663404
29.9928809616981,High-Low,0.054398529777165805,0.026680465807365522,0.08211659374696609
29.9928809616981,High-Mid,0.03905715268123472,0.018596604801449028,0.05951770056102041
30.141466298710988,High-Low,0.05468615271125557,0.027317433654111222,0.08205487176839991
30.141466298710988,High-Mid,0.03927776481883036,0.019053545579874393,0.059501984057786325
30.29005163572388,High-Low,0.0549851290933466,0.02792358344955057,0.08204667473714264
30.29005163572388,High-Mid,0.03950701664747622,0.019487965030617355,0.05952606826433508
30.43863697273677,High-Low,0.05529540287157647,0.02849975423376729,0.08209105150938566
30.43863697273677,High-Mid,0.03974488687499578,0.019900448026841367,0.05958932572315019
30.587222309749663,High-Low,0.0556169181750904,0.029047345781067414,0.0821864905691134
30.587222309749663,High-Mid,0.039991354755701425,0.02029198913372857,0.05969072037767428
30.735807646762552,High-Low,0.0559496194079768,0.029568291998391547,0.08233094681756205
30.735807646762552,High-Mid,0.04024640016105657,0.020663973754762765,0.05982882656735038
30.88439298377544,High-Low,0.05629345134315153,0.030065020087638228,0.08252188259866483
30.88439298377544,High-Mid,0.040510003650206766,0.021018148913664828,0.06000185838674871
31.03297832078833,High-Low,0.05664835921614672,0.030540397335757728,0.08275632109653572
31.03297832078833,High-Mid,0.040782146540354586,0.021356585028223303,0.06020770805248587
31.18156365780122,High-Low,0.05701428881875903,0.030997668103672528,0.08303090953384554
31.18156365780122,High-Mid,0.041062810976955716,0.021681630540290944,0.06044399141362049
31.33014899481411,High-Low,0.05739118659251766,0.03144038400694246,0.08334198917809285
31.33014899481411,High-Mid,0.041351980003714345,0.021995861566415496,0.06070809844101319
31.478734331827003,High-Low,0.057778999721931595,0.03187233038845469,0.0836856690554085
31.478734331827003,High-Mid,0.04164963763235957,0.02230202880633946,0.060997246458379686
31.627319668839892,High-Low,0.05817767622747877,0.0322974519956516,0.08405790045930595
31.627319668839892,High-Mid,0.04195576891218397,0.02260300380707932,0.06130853401728863
31.77590500585278,High-Low,0.05858716505830419,0.03271978034975999,0.0844545497668484
31.77590500585278,High-Mid,0.04227035999933049,0.022901726371098084,0.061638993627562894
31.92449034286567,High-Low,0.05900741618459107,0.03314336471216577,0.08487146765701636
31.92449034286567,High-Mid,0.04259339822581257,0.023201154476206343,0.061985641975418795
32.073075679878556,High-Low,0.05943838068957774,0.033572207897679535,0.08530455348147595
32.073075679878556,High-Mid,0.04292487216825716,0.023504217602820354,0.062345526733693965
32.22166101689145,High-Low,0.059880010861189714,0.03401020753016257,0.08574981419221686
32.22166101689145,High-Mid,0.0432647717163597,0.02381377389423739,0.06271576953848201
32.37024635390434,High-Low,0.060332260283261496,0.03446110273764128,0.08620341782888172
32.37024635390434,High-Mid,0.043613088141043393,0.024132571146754486,0.0630936051353323
32.51883169091723,High-Low,0.06079508392632521,0.034928425774260766,0.08666174207838966
32.51883169091723,High-Mid,0.04396981416231749,0.024463211261960414,0.06347641706267457
32.66741702793012,High-Low,0.06126843823794301,0.03541545764703806,0.08712141882884795
32.66741702793012,High-Mid,0.04433494401682919,0.024808117501855326,0.06386177053180306
32.81600236494302,High-Low,0.06175228123256479,0.03592518651214184,0.08757937595298775
32.81600236494302,High-Mid,0.044708473525106984,0.025169503665735348,0.06424744338447862
32.96458770195591,High-Low,0.062246572580893944,0.03646026737373391,0.08803287778805398
32.96458770195591,High-Mid,0.04509040015849547,0.025549344145901043,0.0646314561710899
33.113173038968796,High-Low,0.06275127369874664,0.0370229814488804,0.08847956594861288
33.113173038968796,High-Mid,0.04548072310578194,0.02594934370396892,0.06501210250759495
33.261758375981685,High-Low,0.06326634783539076,0.03761519343533656,0.08891750223544495
33.261758375981685,High-Mid,0.04587944333951763,0.026370905727702895,0.06538798095133236
33.410343712994575,High-Low,0.06379176016135554,0.03823830482001447,0.08934521550269661
33.410343712994575,High-Mid,0.046286563682038984,0.026815097669946344,0.06575802969413162
33.558929050007464,High-Low,0.06432747785570278,0.03889320128706111,0.08976175442434445
33.558929050007464,High-Mid,0.046702088871193814,0.027282612331840143,0.06612156541054748
33.70751438702035,High-Low,0.06487347019275283,0.03958019222947176,0.0901667481560339
33.70751438702035,High-Mid,0.04712602562578108,0.02777372363549118,0.06647832761607098
33.85609972403324,High-Low,0.06542970862826325,0.04029894035676761,0.0905604768997589
33.85609972403324,High-Mid,0.04755838271071358,0.028288235550826643,0.06682852987060052
34.00468506104613,High-Low,0.06599616688505613,0.04104837946531524,0.09094395430479703
34.00468506104613,High-Mid,0.047999171001914254,0.028825422926337264,0.06717291907749125
34.15327039805902,High-Low,0.06657282103809506,0.04182661867000698,0.09131902340618314
34.15327039805902,High-Mid,0.04844840355095864,0.02938396317200036,0.06751284392991692
34.30185573507191,High-Low,0.06715964959901438,0.04263083190077123,0.09168846729725753
34.30185573507191,High-Mid,0.048906095649477566,0.02996185812857647,0.06785033317037867
34.4504410720848,High-Low,0.06775663360010398,0.043457132412917994,0.09205613478728997
34.4504410720848,High-Mid,0.0493722648933351,0.03055634613534646,0.06818818365132373
34.59902640909769,High-Low,0.06836375667775599,0.04430043367806673,0.09242707967744525
34.59902640909769,High-Mid,0.049846931246598725,0.03116380541718602,0.06853005707601142
34.74761174611058,High-Low,0.06898100515538172,0.04515430060262328,0.09280770970814016
34.74761174611058,High-Mid,0.050330117105320066,0.03177965161849689,0.06888058259214325
34.896197083123475,High-Low,0.06960836812580795,0.04601079887896138,0.09320593737265452
34.896197083123475,High-Mid,0.05082184736114417,0.03239823478657694,0.0692454599357114
35.044782420136364,High-Low,0.07024583753316474,0.046860355655349746,0.09363131941097974
35.044782420136364,High-Mid,0.05132214946476993,0.03301274446485768,0.06963155446468218
35.193367757149254,High-Low,0.07089340825427817,0.04769165159465445,0.0940951649139019
35.193367757149254,High-Mid,0.05183105348928124,0.03361513574395715,0.07004697123460533
35.34195309416214,High-Low,0.07155107817958267,0.048491572171415004,0.09461058418775034
35.34195309416214,High-Mid,0.05234859219337348,0.03419609373907257,0.0705010906476744
35.49053843117504,High-Low,0.07221884829356956,0.04924525311207023,0.09519244347506889
35.49053843117504,High-Mid,0.052874801084497214,0.034745058059458274,0.07100454410953616
35.63912376818793,High-Low,0.0728967227547912,0.04993625822076722,0.09585718728881518
35.63912376818793,High-Mid,0.053409718481946256,0.03525033072500569,0.07156910623888682
35.78770910520082,High-Low,0.07358470897543878,0.050546923183901346,0.09662249476697622
35.78770910520082,High-Mid,0.053953385579913526,0.03569928833111592,0.07220748282871113
35.93629444221371,High-Low,0.0742828177005164,0.05105888189523668,0.09750675350579611
35.93629444221371,High-Mid,0.05450584651054302,0.03607870967456958,0.07293298334651646
36.0848797792266,High-Low,0.07499106308663392,0.05145376038154102,0.09852836579172682
36.0848797792266,High-Mid,0.0550671484070048,0.03637521236375314,0.07375908445025646
36.233465116239486,High-Low,0.07570946278044188,0.05171398132172994,0.09970494423915383
36.233465116239486,High-Mid,0.05563734146662094,0.036575767902960125,0.07469891503028175
36.382050453252376,High-Low,0.07643803799673368,0.05182358102995483,0.10105249496351254
36.382050453252376,High-Mid,0.0562164790140707,0.03666824014856416,0.07576471787957725
36.530635790265265,High-Low,0.07717681359624295,0.05176891754621805,0.10258470964626787
36.530635790265265,High-Mid,0.05680461756470692,0.03664187576855914,0.0769673593608547
36.679221127278154,High-Low,0.07792581816316135,0.05153915741382646,0.10431247891249625
36.679221127278154,High-Mid,0.057401816888010104,0.036487675723742216,0.07831595805227799
36.827806464291044,High-Low,0.07868508408240651,0.05112647179475757,0.10624369637005546
36.827806464291044,High-Mid,0.05800814007121277,0.03619859668672819,0.07981768345569736
36.97639180130393,High-Low,0.07945464761667029,0.05052593575211729,0.10838335948122328
36.97639180130393,High-Mid,0.05862365358312577,0.03576956533080172,0.08147774183544981
37.12497713831682,High-Low,0.08023454898327534,0.04973518441155083,0.11073391355499984
37.12497713831682,High-Mid,0.05924842733819449,0.03519732492269423,0.08329952975369476
37.27356247532971,High-Low,0.08102483243087344,0.048753916355211244,0.11329574850653563
37.27356247532971,High-Mid,0.05988253476081995,0.03448016068603381,0.08528490883560609
37.4221478123426,High-Low,0.08182554631601602,0.04758334102820162,0.11606775160383041
37.4221478123426,High-Mid,0.06052605284997392,0.03361756141172829,0.08743454428821956
37.5707331493555,High-Low,0.08263674317962907,0.046225649425843465,0.11904783693341468
37.5707331493555,High-Mid,0.061179062244140825,0.032609870494280754,0.0897482539940009
37.71931848636839,High-Low,0.08345847982342591,0.04468355860633724,0.12223340104051458
37.71931848636839,High-Mid,0.06184164728661773,0.031457965670682125,0.09222532890255333
37.867903823381276,High-Low,0.08429081738629057,0.04295995226772605,0.1256216825048551
37.867903823381276,High-Mid,0.06251389609120372,0.03016299001084463,0.09486480217156282
38.016489160394165,High-Low,0.08513382142066508,0.041057618369308206,0.12921002447202196
38.016489160394165,High-Mid,0.06319590060831073,0.028726142127161784,0.09766565908945968
38.165074497407055,High-Low,0.08598756196897508,0.038979072204106104,0.13299605173384407
38.165074497407055,High-Mid,0.0638877566915261,0.027148523402611133,0.10062698998044108
38.31365983441995,High-Low,0.0868521136401259,0.03672644803262732,0.1369777792476245
38.31365983441995,High-Mid,0.06458956416465755,0.025431034397494334,0.10374809393182077
38.46224517143284,High-Low,0.08772755568610482,0.03430144191544489,0.14115366945676477
38.46224517143284,High-Mid,0.06530142688929194,0.023574310478388545,0.10702854330019534
38.61083050844573,High-Low,0.08861397207872115,0.03170529046984358,0.14552265368759873
38.61083050844573,High-Mid,0.06602345283289573,0.021578686839959837,0.11046821882583163
38.75941584545862,High-Low,0.08951145158651894,0.028938773320831952,0.15008412985220593
38.75941584545862,High-Mid,0.0667557541374878,0.019444184373339633,0.11406732390163596
38.90800118247151,High-Low,0.09042008785189315,0.026002230083670058,0.15483794562011624
