bmi,comparison,diff,ci_low,ci_high
15.431517934434869,High-Low,0.09884319565618321,-0.04884611320962898,0.2465325045219954
15.431517934434869,High-Mid,0.08036524821595975,-0.04064711154575501,0.2013776079776745
15.580103271447758,High-Low,0.10019558103341991,-0.04711148357465686,0.24750264564149668
15.580103271447758,High-Mid,0.08148358747947737,-0.03926354033550544,0.20223071529446018
15.728688608460649,High-Low,0.1015437699491904,-0.045386945625114805,0.2484744855234956
15.728688608460649,High-Mid,0.08259923660559437,-0.037887655741699056,0.2030861289528878
15.877273945473538,High-Low,0.1028877245736165,-0.04367256257185745,0.24944801171909045
15.877273945473538,High-Mid,0.08371217011051518,-0.0365195026022862,0.20394384282331657
16.02585928248643,High-Low,0.10422740750275872,-0.04196839540517114,0.2504232104106886
16.02585928248643,High-Mid,0.08482236271494131,-0.03515912436598993,0.20480384979587257
16.17444461949932,High-Low,0.10556278176100631,-0.0402745028834518,0.2514000664054644
16.17444461949932,High-Mid,0.08592978934549828,-0.033806563080500424,0.20566614177149697
16.323029956512208,High-Low,0.10689381080338412,-0.03859094152330195,0.2523785631300702
16.323029956512208,High-Mid,0.0870344251361323,-0.0324618593814953,0.20653070965375991
16.471615293525097,High-Low,0.1082204585177785,-0.03691776559105925,0.25335868262661626
16.471615293525097,High-Mid,0.08813624542947773,-0.031125052482502108,0.20739754334145757
16.62020063053799,High-Low,0.10954268922707855,-0.035255027095780656,0.25434040554993775
16.62020063053799,High-Mid,0.0892352257781932,-0.029796180165617775,0.2082666317220042
16.76878596755088,High-Low,0.11086046769123675,-0.03360277578370824,0.25532371116618174
16.76878596755088,High-Mid,0.09033134194626957,-0.028475278773125612,0.20913796266566476
16.91737130456377,High-Low,0.11217375910924682,-0.031961059134213016,0.2563085773527066
16.91737130456377,High-Mid,0.09142456991030673,-0.027162383199993936,0.21001152302060738
17.06595664157666,High-Low,0.11348252912103768,-0.03032992235724538,0.25729498059932077
17.06595664157666,High-Mid,0.09251488586076018,-0.02585752688729709,0.21088729860881744
17.21454197858955,High-Low,0.114786743809287,-0.028709408392292746,0.25828289601086674
17.21454197858955,High-Mid,0.09360226620315798,-0.024560741816561205,0.21176527422287716
17.36312731560244,High-Low,0.11608636970115088,-0.027099557908852406,0.2592722973111542
