tier,bmi,prob,ci_low,ci_high
Low,15.431517934434869,0.3434166139050095,0.2509047743518571,0.4359284534581619
Low,15.580103271447758,0.34164160095203133,0.24984701952717772,0.43343618237688497
Low,15.728688608460649,0.33987086464340677,0.24878946610905994,0.4309522631777536
Low,15.877273945473538,0.3381044433879961,0.2477320650401108,0.4284768217358814
Low,16.02585928248643,0.3363423751683026,0.24667476741317834,0.4260099829234269
Low,16.17444461949932,0.3345846975380802,0.24561752449378127,0.4235518705823791
Low,16.323029956512208,0.33283144762002304,0.24456028774339827,0.4211026074966478
Low,16.471615293525097,0.3310826621035374,0.24350300884364445,0.4186623153634303
Low,16.62020063053799,0.3293383772425963,0.24244563972136846,0.41623111476382413
Low,16.76878596755088,0.32759862885367697,0.24138813257468839,0.41380912513266555
Low,16.91737130456377,0.3258634523137795,0.2403304399000052,0.4113964647275538
Low,17.06595664157666,0.32413288255852984,0.23927251452001178,0.40899325059704794
Low,17.21454197858955,0.32240695408036374,0.23821430961272927,0.4065995985479982
Low,17.36312731560244,0.32068570092679355,0.23715577874159194,0.40421562311199516
Low,17.51171265261533,0.3189691566987579,0.2360968758866031,0.4018414375109127
Low,17.66029798962822,0.31725735454905307,0.23503755547658445,0.3994771536215217
Low,17.80888332664111,0.3155503271808459,0.23397777242253687,0.39712288193915496
Low,17.957468663654,0.31384810684627,0.23291748215213592,0.3947787315404041
Low,18.10605400066689,0.31215072534510263,0.23185664064536082,0.39244481004484444
Low,18.25463933767978,0.3104582140235231,0.23079520447128876,0.3901212235757574
Low,18.40322467469267,0.3087706037729533,0.22973313082604846,0.3878080767198581
Low,18.551810011705562,0.3070879250289784,0.2286703775719448,0.385505472486012
Low,18.70039534871845,0.30541020777034916,0.22760690327775635,0.383213512262942
Low,18.84898068573134,0.30373748151806396,0.22654266726019684,0.3809322957759311
Low,18.99756602274423,0.3020697753345316,0.22547762962654996,0.3786619210425133
Low,19.14615135975712,0.3004071178228136,0.22441175131844698,0.3764024843271802
Low,19.294736696770013,0.2987495371259463,0.22334499415678333,0.3741540800951093
Low,19.443322033782902,0.2970970609263422,0.22227732088775567,0.37191680096492874
Low,19.59190737079579,0.2954497164452689,0.22120869522998066,0.36969073766055716
Low,19.74049270780868,0.2938075304424083,0.22013908192267562,0.367475978962141
Low,19.889078044821574,0.2921705292154918,0.21906844677485504,0.36527261165612857
Low,20.037663381834463,0.29053873860001395,0.21799675671549806,0.36308072048452983
Low,20.186248718847352,0.28891218396902313,0.2169239798446433,0.36090038809340297
Low,20.33483405586024,0.28729089023298754,0.21585008548534046,0.3587316949806346
Low,20.48341939287313,0.2856748818397387,0.21477504423640081,0.3565747194430766
Low,20.632004729886024,0.2840641827744889,0.21369882802586954,0.3544295375231083
Low,20.780590066898913,0.28245881655992455,0.2126214101651415,0.35229622295470764
Low,20.929175403911803,0.2808588062563731,0.21154276540362982,0.3501748471091164
Low,21.077760740924692,0.27926417446204393,0.21046286998388586,0.348065478940202
Low,21.226346077937585,0.2776749433133423,0.2093817016970759,0.3459681849296087
Low,21.374931414950474,0.27609113448525596,0.2082992399386946,0.34388302903181733
Low,21.523516751963363,0.27451276919181283,0.20721546576438635,0.34181007261923935
Low,21.672102088976253,0.27293986818661103,0.20613036194576595,0.3397493744274561
Low,21.820687425989142,0.27137245176341795,0.2050439130260799,0.33770099050075597
Low,21.96927276300203,0.2698105397568409,0.20395610537557762,0.33566497413810414
Low,22.117858100014924,0.268254151543065,0.20286692724643207,0.3336413758396979
Low,22.266443437027814,0.26670330604066095,0.20177636882705638,0.3316302432542655
Low,22.415028774040703,0.2651580217114597,0.20068442229564604,0.32963162112727334
Low,22.563614111053596,0.2636183165614942,0.1995910818727758,0.3276455512502126
Low,22.712199448066485,0.2620842081420079,0.19849634387287302,0.32567207241114277
Low,22.860784785079375,0.2605557135505274,0.19740020675438513,0.3237112203466697
Low,23.009370122092264,0.25903284943200117,0.19630267116844924,0.3217630276955531
Low,23.157955459105153,0.2575156319800012,0.19520374000588064,0.3198275239541218
Low,23.306540796118043,0.25600407693798816,0.19410341844227405,0.3179047354337023
Low,23.455126133130936,0.2544981996006384,0.19300171398103394,0.3159946852202429
Low,23.603711470143825,0.25299801481523304,0.19189863649412753,0.31409739313633855
Low,23.752296807156714,0.25150353698310673,0.19079419826036564,0.3122128757058478
Low,23.900882144169607,0.2500147800611569,0.18968841400101785,0.31034114612129593
Low,24.049467481182496,0.2485317575634118,0.18858130091256436,0.30848221421425925
Low,24.198052818195386,0.24705448256265614,0.18747287869639662,0.30663608642891566
Low,24.346638155208275,0.24558296769211452,0.18636316958527943,0.3048027657989496
Low,24.495223492221164,0.24411722514719045,0.18525219836639584,0.30298225192798506
Low,24.643808829234054,0.2426572666872614,0.18413999240079992,0.30117454097372287
Low,24.792394166246947,0.24120310363752806,0.18302658163911462,0.2993796256359415
Low,24.940979503259836,0.23975474689091741,0.18191199863332094,0.2975974951485139
Low,25.089564840272725,0.23831220691003796,0.18079627854448904,0.2958281352755869
Low,25.23815017728562,0.23687549372918748,0.1796794591463276,0.29407152831204736
Low,25.386735514298508,0.2354446169564113,0.17856158082442253,0.2923276530884001
Low,25.535320851311397,0.23401958577561033,0.17744268657107024,0.2905964849801504
Low,25.683906188324286,0.23260040894869863,0.176322821975607,0.28887799592179025
Low,25.832491525337176,0.23118709481780847,0.1752020352101686,0.2871721544254483
Low,25.981076862350065,0.22977965130754308,0.17408037701081724,0.2854789256042689
Low,26.129662199362958,0.22837808592727524,0.17295790065400332,0.2837982712005471
Low,26.278247536375847,0.2269824057734915,0.17183466192833713,0.28213014961864585
Low,26.426832873388737,0.22559261753218005,0.17071071910166968,0.2804745159626904
Low,26.57541821040163,0.22420872748126297,0.1695861328835034,0.2788313220790225
Low,26.72400354741452,0.22283074149307003,0.1684609663827666,0.2772005166033734
Low,26.872588884427408,0.22145866503685413,0.16733528506100864,0.2755820450126996
Low,27.021174221440297,0.2200925031813479,0.1662091566810947,0.2739758496816011
Low,27.169759558453187,0.21873226059735867,0.1650826512514911,0.2723818699432263
Low,27.318344895466076,0.21737794156040338,0.16395584096625995,0.2708000421545468
Low,27.466930232478965,0.21602954995338014,0.16282880014089124,0.26923029976586904
Low,27.61551556949186,0.21468708926927665,0.16170160514412626,0.267672573394427
Low,27.764100906504748,0.21335056261391483,0.16057433432593787,0.2661267909018918
Low,27.91268624351764,0.21201997270872974,0.15944706794185165,0.26459287747560783
Low,28.06127158053053,0.21069532189358245,0.15831988807380454,0.26307075571336036
Low,28.20985691754342,0.20937661212960576,0.15719287854775685,0.26156034571145464
Low,28.35844225455631,0.20806384500208178,0.1560661248482783,0.26006156515588524
Low,28.507027591569198,0.20675702172335073,0.15493971403034915,0.25857432941635233
Low,28.655612928582087,0.2054561431357494,0.15381373462861833,0.2570985516428804
Low,28.804198265594977,0.20416120971457888,0.15268827656437658,0.25563414286478114
Low,28.95278360260787,0.20287222157110016,0.15156343105050513,0.2541810120916952
Low,29.10136893962076,0.20158917845555746,0.15043929049466773,0.2527390664164472
Low,29.24995427663365,0.20031207976022702,0.14931594840101864,0.2513082111194354
Low,29.39853961364654,0.19904092452249192,0.14819349927069783,0.249888349774286
Low,29.54712495065943,0.1977757114279408,0.14707203850139164,0.24847938435448993
Low,29.69571028767232,0.19651643881349018,0.14595166228622997,0.2470812153407504
Low,29.84429562468521,0.19526310467052965,0.14483246751229473,0.24569374182876458
Low,29.9928809616981,0.19401570664808793,0.1437145516590066,0.24431686163716926
Low,30.141466298710988,0.19277424205602042,0.14259801269665517,0.24295047141538567
Low,30.29005163572388,0.19153870786821603,0.14148294898532982,0.24159446675110224
Low,30.43863697273677,0.19030910072582347,0.1403694591745015,0.24024874227714543
Low,30.587222309749663,0.18908541694049452,0.13925764210349867,0.23891319177749037
Low,30.735807646762552,0.18786765249764606,0.1381475967031089,0.23758770829218323
Low,30.88439298377544,0.18665580305973653,0.13703942189852952,0.23627218422094354
Low,31.03297832078833,0.18544986396955918,0.13593321651387946,0.2349665114252389
Low,31.18156365780122,0.18424983025354916,0.13482907917846867,0.23367058132862964
Low,31.33014899481411,0.18305569662510435,0.13372710823501577,0.23238428501519293
Low,31.478734331827003,0.18186745748791922,0.132627401649987,0.23110751332585144
Low,31.627319668839892,0.18068510693933032,0.13153005692621667,0.22984015695244397
Low,31.77590500585278,0.1795086387736731,0.13043517101795665,0.22858210652938954
Low,31.92449034286567,0.1783380464856489,0.12934284024849105,0.22733325272280677
Low,32.073075679878556,0.1771733232737017,0.1282531602304317,0.22609348631697168
Low,32.22166101689145,0.1760144620434029,0.127166225788805,0.22486269829800082
Low,32.37024635390434,0.174861455410845,0.1260821308870207,0.2236407799346693
Low,32.51883169091723,0.17371429570604094,0.12500096855580095,0.22242762285628093
Low,32.66741702793012,0.17257297497633098,0.12392283082513779,0.22122311912752418
Low,32.81600236494302,0.17143748498979436,0.12284780865932973,0.22002716132025898
Low,32.96458770195591,0.17030781723866598,0.12177599189514088,0.21883964258219107
Low,33.113173038968796,0.16918396294275673,0.12070746918310676,0.2176604567024067
Low,33.261758375981685,0.16806591305287738,0.11964232793201042,0.21648949817374435
Low,33.410343712994575,0.1669536582542648,0.11858065425652778,0.21532666225200184
Low,33.558929050007464,0.1658471889700098,0.1175225329280429,0.2141718450119767
Low,33.70751438702035,0.16474649536448613,0.11646804732861733,0.21302494340035494
Low,33.85609972403324,0.16365156734677969,0.11541727940808769,0.21188585528547169
Low,34.00468506104613,0.1625623945741174,0.11437030964426612,0.21075447950396867
Low,34.15327039805902,0.16147896645529491,0.1133272170061935,0.20963071590439633
Low,34.30185573507191,0.16040127215410263,0.1122880789204099,0.20851446538779536
Low,34.4504410720848,0.15932930059274902,0.11125297124017614,0.2074056299453219
Low,34.59902640909769,0.15826304045528125,0.11022196821759603,0.20630411269296647
Low,34.74761174611058,0.15720248019100153,0.10919514247856962,0.20520981790343343
Low,34.896197083123475,0.1561476080178793,0.10817256500050573,0.20412265103525287
Low,35.044782420136364,0.15509841192595886,0.10715430509272239,0.20304251875919532
Low,35.193367757149254,0.1540548796807601,0.10614043037945417,0.20196932898206602
Low,35.34195309416214,0.15301699882667397,0.1051310067853867,0.20090299086796123
Low,35.49053843117504,0.151984756690351,0.10412609852363446,0.19984341485706753
Low,35.63912376818793,0.15095814038408187,0.10312576808607282,0.19879051268209091
Low,35.78770910520082,0.14993713680917017,0.10213007623594064,0.1977441973823997
Low,35.93629444221371,0.14892173265929665,0.1011390820026212,0.1967043833159721
Low,36.0848797792266,0.14791191442387402,0.10015284267851321,0.19567098616923484
Low,36.233465116239486,0.1469076683913922,0.0991714138179026,0.19464392296488175
Low,36.382050453252376,0.14590898065275346,0.09819484923774124,0.19362311206776567
Low,36.530635790265265,0.1449158371045962,0.09722320102024787,0.19260847318894456
Low,36.679221127278154,0.1439282234526081,0.09625651951723727,0.19159992738797896
Low,36.827806464291044,0.14294612521482705,0.09529485335609265,0.19059739707356144
Low,36.97639180130393,0.14196952772492957,0.09433824944729251,0.18960080600256662
Low,37.12497713831682,0.1409984161355072,0.0933867529934054,0.188610079277609
Low,37.27356247532971,0.14003277542132858,0.09244040749946952,0.18762514334318764
Low,37.4221478123426,0.13907259038258876,0.09149925478467497,0.18664592598050256
Low,37.5707331493555,0.13811784564814358,0.09056333499526587,0.1856723563010213
Low,37.71931848636839,0.13716852567873003,0.08963268661858484,0.18470436473887522
Low,37.867903823381276,0.1362246147701709,0.08870734649818576,0.18374188304215602
Low,38.016489160394165,0.13528609705656447,0.08778734984993451,0.1827848442631944
Low,38.165074497407055,0.1343529565134582,0.08687273027903258,0.1818331827478838
Low,38.31365983441995,0.13342517696100573,0.08596351979788776,0.1808868341241237
Low,38.46224517143284,0.13250274206710808,0.0850597488447703,0.17994573528944585
Low,38.61083050844573,0.13158563535053647,0.08416144630318498,0.17900982439788796
Low,38.75941584545862,0.13067384018403913,0.08326863952190058,0.17807904084617768
Low,38.90800118247151,0.1297673397974291,0.08238135433557398,0.17715332525928423
Low,39.0565865194844,0.12886611728065483,0.08149961508591311,0.17623261947539656
Low,39.20517185649729,0.12797015558685162,0.0806234446433243,0.17531686653037895
Low,39.35375719351018,0.1270794375353747,0.07975286442899013,0.17440601064175928
Low,39.502342530523066,0.12619394581481289,0.07888789443732865,0.17349999719229714
Low,39.650927867535955,0.12531366298598295,0.07802855325878613,0.17259877271317978
Low,39.799513204548845,0.12443857148490431,0.07717485810291864,0.17170228486689
Low,39.948098541561734,0.12356865362575349,0.07632682482171646,0.17081048242979052
Low,40.09668387857462,0.12270389160379845,0.07548446793313678,0.16992331527446014
Low,40.24526921558752,0.12184426749831219,0.07464780064479604,0.16904073435182834
Low,40.39385455260041,0.1209897632754659,0.07381683487779962,0.1681626916731322
Low,40.5424398896133,0.12014036079120044,0.07299158129065669,0.1672891402917442
Low,40.69102522662619,0.1192960417940769,0.0721720493032636,0.16642003428489022
Low,40.83961056363908,0.11845678792810552,0.0713582471209169,0.16555532873529413
Low,40.988195900651974,0.11762258073555275,0.07055018175832746,0.16469497971277802
Low,41.13678123766486,0.11679340165972656,0.06974785906361342,0.1638389442558397
Low,41.28536657467775,0.11596923204773911,0.06895128374223954,0.16298718035323867
Low,41.43395191169064,0.11515005315324736,0.06816045938088743,0.16213964692560728
Low,41.58253724870353,0.1143358461391711,0.06737538847122687,0.16129630380711532
Low,41.73112258571642,0.11352659208038808,0.06659607243357632,0.16045711172719984
Low,41.87970792272931,0.11272227196640618,0.06582251164042358,0.15962203229238878
Low,42.0282932597422,0.11192286670401269,0.06505470543979805,0.15879102796822733
Low,42.17687859675509,0.11112835711990009,0.06429265217847246,0.1579640620613277
Low,42.32546393376798,0.11033872396326876,0.06353634922498383,0.15714109870155368
Low,42.47404927078087,0.10955394790840574,0.0627857929924513,0.15632210282436018
Low,42.622634607793756,0.10877400955724019,0.06204097896119203,0.15550704015328834
Low,42.771219944806646,0.10799888944187498,0.06130190170110877,0.1546958771826412
Low,42.919805281819535,0.10722856802709424,0.060568554893848464,0.15388858116034002
Low,43.06839061883243,0.10646302571284709,0.05984093135471949,0.1530851200709747
Low,43.21697595584532,0.10570224283670737,0.05911902305435606,0.15228546261905868
Low,43.36556129285821,0.10494619967630871,0.05840282114012787,0.15148957821248954
Low,43.5141466298711,0.10419487645175601,0.057692315957281096,0.15069743694623094
Low,43.662731966883996,0.10344825332801189,0.05698749706981265,0.14990900958621112
Low,43.811317303896885,0.10270631041725947,0.056288353281062825,0.14912426755345612
Low,43.959902640909775,0.10196902778124003,0.055594872654030944,0.1483431829084491
Low,44.108487977922664,0.10123638543356633,0.054907042531402675,0.14756572833573
Low,44.25707331493555,0.1005083633420118,0.054224849555290104,0.14679187712873348
Low,44.40565865194844,0.09978494143077436,0.05354827968667951,0.14602160317486923
Low,44.55424398896133,0.09906609958271624,0.05287731822458535,0.14525488094084713
Low,44.70282932597422,0.0983518176415789,0.05221194982490649,0.1444916854582513
Low,44.85141466298711,0.09764207541417304,0.05155215851898923,0.14373199230935685
Low,45.0,0.09693685267254432,0.05089792773188639,0.14297577761320224
Mid,15.431517934434869,0.36189456134523296,0.2755902179169631,0.4481989047735028
Mid,15.580103271447758,0.3603535945059739,0.27464461554857644,0.4460625734633713
Mid,15.728688608460649,0.3588153979870028,0.27369879310416445,0.44393200286984114
Mid,15.877273945473538,0.35727999785109743,0.2727527139304428,0.44180728177175205
Mid,16.02585928248643,0.35574741995612,0.2718063413168205,0.43968849859541953
Mid,16.17444461949932,0.3542176899535882,0.2708596385067059,0.4375757414004705
Mid,16.323029956512208,0.35269083328727485,0.2699125687093664,0.4354690978651833
Mid,16.471615293525097,0.35116687519183815,0.26896509511235567,0.4333686552713206
Mid,16.62020063053799,0.34964584069148164,0.2680171808945462,0.4312745004884171
Mid,16.76878596755088,0.34812775459864415,0.26706878923976396,0.42918671995752433
Mid,16.91737130456377,0.3466126415127196,0.2661198833510744,0.4271053996743648
Mid,17.06595664157666,0.34510052581880735,0.26517042646571876,0.42503062517189594
Mid,17.21454197858955,0.34359143168649275,0.26422038187073693,0.4229624815022486
Mid,17.36312731560244,0.34208538306865816,0.26326971291928936,0.42090105321802695
Mid,17.51171265261533,0.34058240370032367,0.2623183830477044,0.41884642435294295
Mid,17.66029798962822,0.33908251709751946,0.26136635579326767,0.41679867840177126
Mid,17.80888332664111,0.3375857465561874,0.2604135948127789,0.41475789829959586
Mid,17.957468663654,0.33609211515111453,0.259460063901889,0.41272416640034004
Mid,18.10605400066689,0.3346016457348962,0.2585057270152391,0.4106975644545533
Mid,18.25463933767978,0.3331143609369299,0.2575505482874253,0.40867817358643455
Mid,18.40322467469267,0.3316302831624406,0.25659449205479545,0.4066660742700857
Mid,18.551810011705562,0.33014943459153556,0.2556375228781011,0.40466134630497
Mid,18.70039534871845,0.3286718371782909,0.25467960556601704,0.40266406879056477
Mid,18.84898068573134,0.32719751264986857,0.2537207051995422,0.40067432010019494
Mid,18.99756602274423,0.3257264825056632,0.25276078715729317,0.39869217785403327
Mid,19.14615135975712,0.3242587680164812,0.25179981714169974,0.3967177188912626
Mid,19.294736696770013,0.32279439022374906,0.2508377612061087,0.39475101924138944
Mid,19.443322033782902,0.3213333699387536,0.2498745857828068,0.3927921540947004
Mid,19.59190737079579,0.3198757277419114,0.2489102577119624,0.39084119777186044
Mid,19.74049270780868,0.3184214839820705,0.24794474427148505,0.3888982236926559
Mid,19.889078044821574,0.3169706587758411,0.24697801320780458,0.3869633043438776
Mid,20.037663381834463,0.3155232720069581,0.24601003276756567,0.3850365112463506
Mid,20.186248718847352,0.31407934332567317,0.24504077173022604,0.3831179149211203
Mid,20.33483405586024,0.31263889214817747,0.24407019944155217,0.3812075848548028
Mid,20.48341939287313,0.3112019376560551,0.2430982858479931,0.3793055894641171
Mid,20.632004729886024,0.3097684987957665,0.24212500153191782,0.3774119960596152
Mid,20.780590066898913,0.30833859427816196,0.24115031774769452,0.3755268708086294
Mid,20.929175403911803,0.3069122425780254,0.24017420645857987,0.3736502786974709
Mid,21.077760740924692,0.3054894619336484,0.23919664037439547,0.3717822834929013
Mid,21.226346077937585,0.30407027034643336,0.23821759298995543,0.3699229477029113
Mid,21.374931414950474,0.30265468558052766,0.23723703862419548,0.36807233253685984
Mid,21.523516751963363,0.3012427251624867,0.23625495245997782,0.3662304978649955
Mid,21.672102088976253,0.29983440638096653,0.2352713105845033,0.3643975021774298
Mid,21.820687425989142,0.2984297462864468,0.23428609003029527,0.36257340254259834
Mid,21.96927276300203,0.297028761690982,0.2332992688166784,0.36075825456528565
Mid,22.117858100014924,0.2956314691679828,0.2323108259917046,0.35895211234426094
Mid,22.266443437027814,0.294237885052026,0.23132074167444533,0.3571550284296067
Mid,22.415028774040703,0.29284802543869365,0.2303289970975798,0.3553670537798075
Mid,22.563614111053596,0.29146190618444123,0.2293355746502011,0.35358823771868136
Mid,22.712199448066485,0.29007954290649385,0.22834045792075375,0.35181862789223395
Mid,22.860784785079375,0.2887009509827717,0.22734363174000916,0.35005827022553426
Mid,23.009370122092264,0.2873261455518434,0.22634508222399224,0.3483072088796945
Mid,23.157955459105153,0.2859551415129077,0.2253447968167524,0.34656548620906297
Mid,23.306540796118043,0.28458795352580324,0.2243427643328756,0.3448331427187309
Mid,23.455126133130936,0.28322459601104616,0.22333897499963032,0.34311021702246197
Mid,23.603711470143825,0.2818650831498956,0.22233342049863658,0.34139674580115464
Mid,23.752296807156714,0.2805094288844459,0.22132609400693293,0.3396927637619589
Mid,23.900882144169607,0.2791576469177469,0.22031699023733092,0.3379983035981629
Mid,24.049467481182496,0.2778097507139515,0.219306105477925,0.33631339594997794
Mid,24.198052818195386,0.2764657534984891,0.21829343763063846,0.3346380693663398
Mid,24.346638155208275,0.2751256682582671,0.21727898624867098,0.33297235026786326
Mid,24.495223492221164,0.27378950774189736,0.21626275257272037,0.33131626291107436
Mid,24.643808829234054,0.2724572844599506,0.21524473956584939,0.3296698293540518
Mid,24.792394166246947,0.2711290106852357,0.21422495194685898,0.32803306942361243
Mid,24.940979503259836,0.26980469845310534,0.21320339622204276,0.3264060006841679
Mid,25.089564840272725,0.268484359561787,0.21218008071518746,0.32478863840838657
Mid,25.23815017728562,0.2671680055727399,0.21115501559568994,0.32318099554978985
Mid,25.386735514298508,0.26585564781103654,0.21012821290466538,0.3215830827174077
Mid,25.535320851311397,0.2645472973657696,0.20909968657891634,0.3199949081526228
Mid,25.683906188324286,0.26324296509048317,0.2080694524726467,0.31841647770831966
Mid,25.832491525337176,0.2619426616036293,0.20703752837679956,0.316847794830459
Mid,25.981076862350065,0.2606463972890471,0.20600393403590742,0.3152888605421868
Mid,26.129662199362958,0.2593541822964683,0.20496869116234817,0.3137396734305884
Mid,26.278247536375847,0.2580660265420437,0.20393182344790733,0.31220022963618005
Mid,26.426832873388737,0.25678193970889596,0.20289335657255086,0.31067052284524105
Mid,26.57541821040163,0.2555019312476931,0.20185331821032562,0.30915054428506056
Mid,26.72400354741452,0.2542260103772467,0.2008117380323097,0.3076402827221837
Mid,26.872588884427408,0.25295418608513215,0.19976864770654465,0.3061397244637196
Mid,27.021174221440297,0.2516864671283311,0.1987240808948902,0.304648853361772
Mid,27.169759558453187,0.25042286203389674,0.1976780732467554,0.3031676508210381
Mid,27.318344895466076,0.24916337909964045,0.19663066238966642,0.3016960958096145
Mid,27.466930232478965,0.24790802639484041,0.19558188791664644,0.3002341648730344
Mid,27.61551556949186,0.24665681176097118,0.19453179137039012,0.29878183215155224
Mid,27.764100906504748,0.24540974281245498,0.1934804162242303,0.29733906940067967
Mid,27.91268624351764,0.24416682693743316,0.19242780785990485,0.29590584601496145
Mid,28.06127158053053,0.2429280712985587,0.19137401354214342,0.29448212905497395
Mid,28.20985691754342,0.24169348283380857,0.19031908239010512,0.293067883277512
Mid,28.35844225455631,0.24046306825731611,0.18926306534571113,0.2916630711689211
Mid,28.507027591569198,0.2392368340602236,0.18820601513892912,0.29026765298151813
Mid,28.655612928582087,0.2380147865115533,0.18714798625007406,0.28888158677303255
Mid,28.804198265594977,0.2367969316590986,0.1860890348692054,0.28750482844899183
Mid,28.95278360260787,0.23558327533033294,0.18502921885270726,0.28613733180795864
Mid,29.10136893962076,0.23437382313333843,0.183968597677156,0.28477904858952086
Mid,29.24995427663365,0.2331685804577516,0.182907232390578,0.2834299285249252
Mid,29.39853961364654,0.23196755247572773,0.18184518556122248,0.282089919390233
Mid,29.54712495065943,0.23077074414292248,0.1807825212239728,0.28075896706187214
Mid,29.69571028767232,0.22957816019949118,0.17971930482453471,0.27943701557444767
Mid,29.84429562468521,0.22838980517110494,0.17865560316154402,0.2781240071806658
Mid,29.9928809616981,0.22720568336998356,0.17759148432674093,0.2768198824132262
Mid,30.141466298710988,0.22602579889594485,0.17652701764336978,0.2755245801485199
Mid,30.29005163572388,0.22485015563747004,0.17546227360296335,0.27423803767197674
