tier,bmi,prob,ci_low,ci_high
Low,15.431517934434869,0.17985740481233256,-0.023927554369254006,0.38364236399391916
Low,15.580103271447758,0.18517296426267935,-0.012470174883116775,0.3828161034084755
Low,15.728688608460649,0.19040422284922665,-0.0009351869721724027,0.3817436326706257
Low,15.877273945473538,0.1955419857055932,0.010626002005573287,0.3804579694056131
Low,16.02585928248643,0.20057759819398524,0.022163205186743945,0.3789919912012265
Low,16.17444461949932,0.20550296340051247,0.03362772075595713,0.3773782060450678
Low,16.323029956512208,0.21031055421910502,0.04497256137183778,0.3756485470663723
Low,16.471615293525097,0.21499342040615874,0.05615265243616285,0.3738341883761546
Low,16.62020063053799,0.21954519102141604,0.06712500455980819,0.3719653774830239
Low,16.76878596755088,0.22396007269178667,0.07784886690409587,0.37007127847947746
Low,16.91737130456377,0.2282328441450173,0.08828586928643725,0.3681798190035973
Low,17.06595664157666,0.23235884746063892,0.09840016193080811,0.36631753299046976
Low,17.21454197858955,0.23633397647784551,0.10815856234788807,0.36450939060780296
Low,17.36312731560244,0.24015466278524597,0.11753071879673781,0.3627786067737541
Low,17.51171265261533,0.24381785969714964,0.1264892987767345,0.36114642061756475
Low,17.66029798962822,0.2473210245964372,0.1350102086315289,0.3596318405613455
Low,17.80888332664111,0.25066209999633243,0.14307284623003844,0.3582513537626264
Low,17.957468663654,0.25383949364354963,0.15066038257113357,0.3570186047159657
Low,18.10605400066689,0.25685205795430194,0.15776006011046378,0.3559440557981401
Low,18.25463933767978,0.259699069043298,0.1643634862437546,0.35503465184284133
Low,18.40322467469267,0.26238020557481034,0.17046689102878412,0.3542935201208366
Low,18.551810011705562,0.2648955276347195,0.1760713109261088,0.3537197443433302
Low,18.70039534871845,0.2672454557935521,0.18118265752779142,0.35330825405931277
Low,18.84898068573134,0.26943075050328313,0.18581163410682983,0.35304986689973644
Low,18.99756602274423,0.27145249194529425,0.18997347439699608,0.3529315094935924
Low,19.14615135975712,0.27331206042353756,0.19368749643031305,0.3529366244167621
Low,19.294736696770013,0.27501111737573614,0.19697648651608277,0.3530457482353895
Low,19.443322033782902,0.2765515870563927,0.1998659500303832,0.3532372240824022
Low,19.59190737079579,0.2779356389284645,0.2023832819154925,0.35348799594143654
Low,19.74049270780868,0.279165670785736,0.2045569173318834,0.3537744242395886
Low,19.889078044821574,0.2802442926151113,0.20641552079954745,0.35407306443067516
Low,20.037663381834463,0.2811743111971399,0.20798726190855982,0.35436136048572003
Low,20.186248718847352,0.2819587154339723,0.20929921044205863,0.3546182204258859
Low,20.33483405586024,0.28260066238647613,0.21037686717978882,0.35482445759316344
Low,20.48341939287313,0.28310346399630865,0.2112438317813724,0.3549630962112449
Low,20.632004729886024,0.28347057446417895,0.2119215978455124,0.3550195510828455
Low,20.780590066898913,0.2837055782522302,0.21242945811984226,0.3549816983846181
Low,20.929175403911803,0.28381217867627234,0.212784499562602,0.35483985778994265
Low,21.077760740924692,0.28379418705238535,0.21300166767185796,0.35458670643291273
Low,21.226346077937585,0.2836555123620601,0.21309388118960448,0.3542171435345157
Low,21.374931414950474,0.28340015140043706,0.21307218104281297,0.3537281217580611
Low,21.523516751963363,0.28303217937322606,0.2129459005016141,0.353118458244838
Low,21.672102088976253,0.28255574090944613,0.21272284655150792,0.35238863526738434
Low,21.820687425989142,0.2819750414591175,0.21240948512937502,0.35154059778886
Low,21.96927276300203,0.281294339047373,0.2120111250489531,0.3505775530457929
Low,22.117858100014924,0.28051793635906774,0.2115320971249059,0.3495037755932296
Low,22.266443437027814,0.27965017313076,0.21097592623578265,0.3483244200257374
Low,22.415028774040703,0.278695418829867,0.21034549491179227,0.3470453427479417
