tier,bmi,prob,ci_low,ci_high
Low,15.431517934434869,0.21176058687362542,-0.010629511119901708,0.4341506848671526
Low,15.580103271447758,0.21647558828169702,0.0023204402266034097,0.4306307363367906
Low,15.728688608460649,0.22108112440564706,0.015148615391637393,0.4270136334196567
Low,15.877273945473538,0.22557164447239383,0.027811656802601753,0.42333163214218594
Low,16.02585928248643,0.22994205149371094,0.04026827012535933,0.41961583286206255
Low,16.17444461949932,0.23418769895561634,0.05247931439172196,0.4158960835195107
Low,16.323029956512208,0.2383043851135031,0.0644078750120464,0.41220089521495984
Low,16.471615293525097,0.24228834518507852,0.07601932564701253,0.4085573647231445
Low,16.62020063053799,0.24613624172581977,0.08728138566960952,0.40499109778203
Low,16.76878596755088,0.2498451534607044,0.0981641805983807,0.4015261263230281
Low,16.91737130456377,0.25341256283214747,0.10864031331670307,0.39818481234759184
Low,17.06595664157666,0.2568363425080392,0.11868495394155013,0.39498773107452834
Low,17.21454197858955,0.26011474107614435,0.12827595563399863,0.3919535265182901
Low,17.36312731560244,0.26324636813244107,0.1373940021577466,0.3890987341071355
Low,17.51171265261533,0.26623017895173495,0.14602279026855608,0.3864375676349138
Low,17.66029798962822,0.26906545890949946,0.1541492457773257,0.3839816720416732
Low,17.80888332664111,0.27175180780472447,0.161763766253894,0.38173984935555494
Low,17.957468663654,0.27428912421489093,0.16886047602904997,0.3797177724007319
Low,18.10605400066689,0.2766775899962718,0.17543747109469499,0.3779177088978486
Low,18.25463933767978,0.2789176550257673,0.18149702396717188,0.37633828608436276
Low,18.40322467469267,0.28101002226454813,0.18704571335697984,0.3749743311721164
Low,18.551810011705562,0.2829556332090077,0.1920944425726894,0.373816823845326
Low,18.70039534871845,0.2847556537809583,0.19665831559743435,0.37285299196448224
Low,18.84898068573134,0.28641146069668466,0.20075635125628333,0.372066570137086
Low,18.99756602274423,0.28792462834337795,0.20441103276729444,0.37143822391946146
Low,19.14615135975712,0.28929691618161246,0.20764770948334166,0.37094612287988327
Low,19.294736696770013,0.2905302566838415,0.2104938859462518,0.37056662742143126
Low,19.443322033782902,0.2916267438113354,0.21297844667602306,0.37027504094664776
Low,19.59190737079579,0.29258862202551106,0.21513087081153753,0.3700463732394846
Low,19.74049270780868,0.2934182758241239,0.21698048818630278,0.369856063461945
Low,19.889078044821574,0.2941182197882639,0.21855581903600285,0.369680620540525
Low,20.037663381834463,0.2946910891224175,0.21988402599940715,0.3694981522454278
Low,20.186248718847352,0.2951396306669824,0.2209904924587997,0.3692887688751651
Low,20.33483405586024,0.2954666943604497,0.22189852814135902,0.3690348605795404
Low,20.48341939287313,0.29567522512695416,0.22262919286257665,0.36872125739133166
Low,20.632004729886024,0.2957682551639498,0.2232012228922745,0.36833528743562505
Low,20.780590066898913,0.29574889660434,0.22363104141100648,0.36786675179767353
Low,20.929175403911803,0.29562033452741415,0.22393283418282506,0.36730783487200325
Low,21.077760740924692,0.29538582029335364,0.2241186730321098,0.3666529675545975
Low,21.226346077937585,0.29504866517682254,0.22419867217468736,0.3658986581789577
Low,21.374931414950474,0.294612234276195,0.22418116528730653,0.36504330326508344
Low,21.523516751963363,0.29407994067624216,0.22407289397435995,0.3640869873781244
Low,21.672102088976253,0.2934552398435748,0.22387920075331147,0.36303127893383813
Low,21.820687425989142,0.2927416242357578,0.22360422171209587,0.3618790267594197
Low,21.96927276300203,0.29194261810675304,0.22325107556506274,0.36063416064844334
Low,22.117858100014924,0.29106177249317045,0.22282204697539515,0.35930149801094574
Low,22.266443437027814,0.2901026603676795,0.22231876277589396,0.35788655795946506
Low,22.415028774040703,0.28906887194783193,0.22174236017220095,0.3563953837234629
Low,22.563614111053596,0.2879640101504405,0.22109364622027694,0.35483437408060403
Low,22.712199448066485,0.2867916861835285,0.22037324789775548,0.35321012446930156
Low,22.860784785079375,0.2855555152696869,0.2195817519965908,0.35152927854278304
Low,23.009370122092264,0.2842591124964342,0.21871983390741206,0.34979839108545635
Low,23.157955459105153,0.2829060887908515,0.21778837419415253,0.34802380338755046
